chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chrX	46696085	46696605	chrX:46696085-46696605:.	0.02976259	.	chrX:46696085-46696605:.	chrX	48814893	48814894	-	-0.0542281502836174	0.1137533302836174	OTUD5	ENSG00000068308	NA	NA	False	0.6516092195082022	0.922612298959904	0.412438833707324	0.99937573577777	1.0	TRUE	NA
chrX	46696685	46697185	chrX:46696685-46697185:.	0.11078757	.	chrX:46696685-46697185:.	chrX	48814893	48814894	-	0.02022644273312632	0.20134869726687368	OTUD5	ENSG00000068308	NA	NA	False	0.4235134870501808	0.915971567641342	0.198346904318163	0.990804007328721	0.9999999999999929	TRUE	NA
chrX	46771525	46772025	chrX:46771525-46772025:.	-0.07335681	.	chrX:46771525-46772025:.	chrX	48814893	48814894	-	-0.30529901090350875	0.15858539090350873	OTUD5	ENSG00000068308	NA	NA	False	0.042291170705850166	0.591654206448761	0.415149883505262	0.8533119581584799	0.999208930678063	TRUE	NA
chrX	46773165	46773765	chrX:46773165-46773765:.	0.105593	.	chrX:46773165-46773765:.	chrX	48814893	48814894	-	0.035902527200508	0.17528347279949202	OTUD5	ENSG00000068308	NA	NA	False	0.5332838531827566	0.915971567641342	0.0418534833858075	0.991796245141779	1.0	TRUE	NA
chrX	46988405	46988905	chrX:46988405-46988905:.	0.11849523	.	chrX:46988405-46988905:.	chrX	48814893	48814894	-	0.07153252918835731	0.16545793081164267	OTUD5	ENSG00000068308	NA	NA	False	0.44540666342809465	0.915971567641342	0.0039759803086016395	0.99955758424274	1.0	TRUE	NA
chrX	47003725	47004825	chrX:47003725-47004825:.	0.07679947	.	chrX:47003725-47004825:.	chrX	48814893	48814894	-	0.002539378451621291	0.15105956154837868	OTUD5	ENSG00000068308	NA	NA	False	0.5682539632559386	0.915971567641342	0.721411331350093	0.9999961246936271	1.0	TRUE	NA
chrX	47049905	47050425	chrX:47049905-47050425:.	0.01327972	.	chrX:47049905-47050425:.	chrX	48814893	48814894	-	-0.1615610480773989	0.1881204880773989	OTUD5	ENSG00000068308	NA	NA	False	0.4693187339767933	0.915971567641342	0.4389770439973039	0.9360146267396919	0.9999920203423691	TRUE	NA
chrX	47050785	47051285	chrX:47050785-47051285:.	0.02458716	.	chrX:47050785-47051285:.	chrX	48814893	48814894	-	-0.08345600490796565	0.13263032490796564	OTUD5	ENSG00000068308	NA	NA	False	0.6539387462179531	0.922612298959904	0.274133598774981	0.981974132792356	0.999999999978134	TRUE	NA
chrX	47052845	47053345	chrX:47052845-47053345:.	0.13755918	.	chrX:47052845-47053345:.	chrX	48814893	48814894	-	0.09778443616518484	0.17733392383481517	OTUD5	ENSG00000068308	NA	NA	False	0.25262751350731344	0.915971567641342	0.0202406478101262	0.9999994994704041	1.0	TRUE	NA
chrX	47056545	47057085	chrX:47056545-47057085:.	0.11294329	.	chrX:47056545-47057085:.	chrX	48814893	48814894	-	0.07573405611167941	0.1501525238883206	OTUD5	ENSG00000068308	NA	NA	False	0.2875819822140406	0.915971567641342	0.326968996032744	0.9999999999975521	1.0	TRUE	NA
chrX	47077165	47077665	chrX:47077165-47077665:.	0.07286242	.	chrX:47077165-47077665:.	chrX	48814893	48814894	-	0.018220501445114855	0.12750433855488513	OTUD5	ENSG00000068308	NA	NA	False	0.7817870906686988	0.966665765854242	0.141116356020115	0.9999813309415871	1.0	TRUE	NA
chrX	47077845	47078345	chrX:47077845-47078345:.	0.05236434	.	chrX:47077845-47078345:.	chrX	48814893	48814894	-	-0.03795168122471045	0.14268036122471045	OTUD5	ENSG00000068308	NA	NA	False	0.9714330287757571	0.987461638907433	0.289365847682073	0.9960744946266171	0.999999999999999	TRUE	NA
chrX	47092125	47093285	chrX:47092125-47093285:.	0.05477666	.	chrX:47092125-47093285:.	chrX	48814893	48814894	-	-0.018492954808139596	0.1280462748081396	OTUD5	ENSG00000068308	NA	NA	False	0.997137820017	0.997137820017	0.68546882471964	0.999995030536763	1.0	TRUE	NA
chrX	47171685	47172205	chrX:47171685-47172205:.	0.09251376	.	chrX:47171685-47172205:.	chrX	48814893	48814894	-	0.042094137164942216	0.1429333828350578	OTUD5	ENSG00000068308	NA	NA	False	0.6357275341809934	0.922612298959904	0.013527682614171001	0.99965173089296	1.0	TRUE	NA
chrX	47180665	47181185	chrX:47180665-47181185:.	0.01316334	.	chrX:47180665-47181185:.	chrX	48814893	48814894	-	-0.1847682299843255	0.21109490998432548	OTUD5	ENSG00000068308	NA	NA	False	0.4929372854347317	0.915971567641342	0.42024815128002396	0.8997435056693021	0.9999112323762941	TRUE	NA
chrX	47221385	47221925	chrX:47221385-47221925:.	0.10527328	.	chrX:47221385-47221925:.	chrX	48814893	48814894	-	0.06078513636483033	0.14976142363516967	OTUD5	ENSG00000068308	NA	NA	False	0.4623490696294323	0.915971567641342	0.0599249970524225	0.9999988470885709	1.0	TRUE	NA
chrX	47225545	47226065	chrX:47225545-47226065:.	0.12289984	.	chrX:47225545-47226065:.	chrX	48814893	48814894	-	0.07921540884354261	0.16658427115645738	OTUD5	ENSG00000068308	NA	NA	False	0.3217944360724557	0.915971567641342	0.0569335163601522	0.9999992184785649	1.0	TRUE	NA
chrX	47341785	47342285	chrX:47341785-47342285:.	0.0824882	.	chrX:47341785-47342285:.	chrX	48814893	48814894	-	0.03527455220529735	0.12970184779470265	OTUD5	ENSG00000068308	NA	NA	False	0.6631495977500961	0.922612298959904	0.13932529917180403	0.9999994321468479	1.0	TRUE	NA
chrX	47342365	47342905	chrX:47342365-47342905:.	0.02693739	.	chrX:47342365-47342905:.	chrX	48814893	48814894	-	-0.09751597447659577	0.15139075447659578	OTUD5	ENSG00000068308	NA	NA	False	0.6106477117608948	0.915971567641342	0.448585597061414	0.9866903662996841	0.9999999995537651	TRUE	NA
chrX	47382685	47383225	chrX:47382685-47383225:.	0.03117134	.	chrX:47382685-47383225:.	chrX	48814893	48814894	-	-0.12621615670787525	0.18855883670787524	OTUD5	ENSG00000068308	NA	NA	False	0.6658488105326115	0.922612298959904	0.459871761809081	0.960735324357861	0.999999411143874	TRUE	NA
chrX	47420245	47421145	chrX:47420245-47421145:.	0.09297748	.	chrX:47420245-47421145:.	chrX	48814893	48814894	-	0.05914040408839872	0.1268145559116013	OTUD5	ENSG00000068308	NA	NA	False	0.3605929884536968	0.915971567641342	0.810145897739435	1.0	1.0	TRUE	NA
chrX	47421905	47422425	chrX:47421905-47422425:.	0.01573266	.	chrX:47421905-47422425:.	chrX	48814893	48814894	-	-0.15847205987786148	0.1899373798778615	OTUD5	ENSG00000068308	NA	NA	False	0.5817379364830921	0.915971567641342	0.32466142057728997	0.890105431770267	0.999972120576317	TRUE	NA
chrX	47432085	47432625	chrX:47432085-47432625:.	0.12919115	.	chrX:47432085-47432625:.	chrX	48814893	48814894	-	0.07350494654442835	0.18487735345557166	OTUD5	ENSG00000068308	NA	NA	False	0.22531865442537724	0.915971567641342	0.22291632951827303	0.999993039883708	1.0	TRUE	NA
chrX	47434105	47434605	chrX:47434105-47434605:.	0.06338772	.	chrX:47434105-47434605:.	chrX	48814893	48814894	-	0.002013085993342864	0.12476235400665713	OTUD5	ENSG00000068308	NA	NA	False	0.8683669351945666	0.987461638907433	0.435949880531717	0.999996592099794	1.0	TRUE	NA
chrX	47436745	47437245	chrX:47436745-47437245:.	0.04555669	.	chrX:47436745-47437245:.	chrX	48814893	48814894	-	-0.059140746995180266	0.15025412699518026	OTUD5	ENSG00000068308	NA	NA	False	0.8831369190017863	0.987461638907433	0.33580879379552203	0.9907966983847221	0.999999999998653	TRUE	NA
chrX	47438845	47439365	chrX:47438845-47439365:.	-0.07277947	.	chrX:47438845-47439365:.	chrX	48814893	48814894	-	-0.42714078292604707	0.28158184292604704	OTUD5	ENSG00000068308	NA	NA	False	0.1186050427744964	0.915971567641342	0.3649613983638039	0.6857120990033772	0.9689326588759251	TRUE	NA
chrX	47441405	47441925	chrX:47441405-47441925:.	0.06194143	.	chrX:47441405-47441925:.	chrX	48814893	48814894	-	-0.0013795968813474294	0.12526245688134743	OTUD5	ENSG00000068308	NA	NA	False	0.9007142218215555	0.987461638907433	0.30763374156391804	0.9999711587756149	1.0	TRUE	NA
chrX	47446585	47447085	chrX:47446585-47447085:.	0.06973064	.	chrX:47446585-47447085:.	chrX	48814893	48814894	-	-0.05302162237597208	0.19248290237597207	OTUD5	ENSG00000068308	NA	NA	False	0.8047683280053113	0.966665765854242	0.36594357155057	0.9791118233604079	0.999999999011407	TRUE	NA
chrX	47467865	47468365	chrX:47467865-47468365:.	0.09762382	.	chrX:47467865-47468365:.	chrX	48814893	48814894	-	0.057239788741534	0.13800785125846599	OTUD5	ENSG00000068308	NA	NA	False	0.5073380743658171	0.915971567641342	0.0921610271615818	0.999999983060765	1.0	TRUE	NA
chrX	47479145	47479645	chrX:47479145-47479645:.	0.08490686	.	chrX:47479145-47479645:.	chrX	48814893	48814894	-	0.00671400921943098	0.163099710780569	OTUD5	ENSG00000068308	NA	NA	False	0.5860120455624007	0.915971567641342	0.39642061658946204	0.9997022247846651	1.0	TRUE	NA
chrX	47489045	47490045	chrX:47489045-47490045:.	0.05980838	.	chrX:47489045-47490045:.	chrX	48814893	48814894	-	-6.0491814220499374e-05	0.11967725181422051	OTUD5	ENSG00000068308	NA	NA	False	0.9124199412338134	0.987461638907433	0.579098853494461	0.999999666838467	1.0	TRUE	NA
chrX	47508545	47509125	chrX:47508545-47509125:.	-0.17411877	.	chrX:47508545-47509125:.	chrX	48814893	48814894	-	-0.5339348435249063	0.18569730352490624	OTUD5	ENSG00000068308	NA	NA	False	0.005129296992699443	0.18157711354155998	0.36671701179770394	0.682910571783078	0.966861386736798	TRUE	NA
chrX	47509425	47510405	chrX:47509425-47510405:.	-0.01503578	.	chrX:47509425-47510405:.	chrX	48814893	48814894	-	-0.14760908568880943	0.11753752568880943	OTUD5	ENSG00000068308	NA	NA	False	0.09786450220873086	0.915971567641342	0.5943497721599761	0.9927192480954771	0.9999999995233292	TRUE	NA
chrX	47517845	47518345	chrX:47517845-47518345:.	-0.0023593	.	chrX:47517845-47518345:.	chrX	48814893	48814894	-	-0.22331620405499117	0.21859760405499115	OTUD5	ENSG00000068308	NA	NA	False	0.3760996963136547	0.915971567641342	0.401597101624673	0.8595890431938249	0.9995013579135109	TRUE	NA
chrX	47518405	47518905	chrX:47518405-47518905:.	0.07430848	.	chrX:47518405-47518905:.	chrX	48814893	48814894	-	0.002926307925716354	0.14569065207428364	OTUD5	ENSG00000068308	NA	NA	False	0.7258866519448806	0.9447201278988521	0.376206396076657	0.999900363371708	1.0	TRUE	NA
chrX	47542805	47543305	chrX:47542805-47543305:.	-0.00202379	.	chrX:47542805-47543305:.	chrX	48814893	48814894	-	-0.17783169981042504	0.17378411981042505	OTUD5	ENSG00000068308	NA	NA	False	0.4716477868216417	0.915971567641342	0.264492158850391	0.850132968986881	0.9999317997119449	TRUE	NA
chrX	47565865	47566925	chrX:47565865-47566925:.	0.07635084	.	chrX:47565865-47566925:.	chrX	48814893	48814894	-	0.037992424330567855	0.11470925566943216	OTUD5	ENSG00000068308	NA	NA	False	0.7169942542259446	0.9400591333184609	0.17854147229074102	0.999999999786362	1.0	TRUE	NA
