chr3	127672600	127673300	3
chr3	128052000	128052600	3
chr3	128426200	128427000	4
chr3	128532800	128533400	1
chr3	128649900	128650500	3
chr3	128650600	128651700	4
chr3	128725800	128726400	3
chr3	128784200	128784800	2
chr3	128804000	128804600	2
chr3	129183600	129184300	3
chr3	129245600	129246200	1
chr3	129305600	129306200	1
chr3	129314700	129315300	3
chr3	129316000	129316700	4
chr4	55602900	55607000	1
chr4	55608900	55611000	4
chr4	55611400	55614000	4
chr4	55614400	55617000	1
chr4	55617400	55618500	2
chr4	55624900	55627500	2
chr4	55631900	55634000	4
chr4	55634400	55641000	13
chr4	55666900	55667500	0
chr4	55670400	55671500	2
chr4	55810900	55812000	0
chr5	88836800	88837500	3
chr5	88882100	88885600	12
chr5	89054800	89055700	2
chr6	109236600	109237400	3
chr6	109301400	109302400	2
chr6	109303100	109306600	8
chr6	109308000	109308700	1
chr6	109381200	109382700	6
chr6	135054000	135055200	3
chr6	135320400	135321800	5
chr6	135321900	135325000	7
chr8	127735300	127736600	6
chr8	127794500	127795300	3
chr8	127898300	127899800	5
chr8	127959400	127961800	7
chr8	128044400	128047700	8
chr8	128047800	128051800	9
chr8	128052100	128052400	1
chr8	128053400	128054100	2
chr8	128055700	128056100	0
chr8	128056900	128057400	3
chr8	128057500	128058500	2
chr8	128058800	128059300	1
chr8	128059400	128059700	0
chr8	128066400	128066900	2
chr8	128077000	128077300	2
chr11	5248800	5249100	2
chr11	5249800	5250900	2
chr11	5253100	5254700	3
chr11	5269100	5271200	4
chr11	5275200	5276300	3
chr11	5279700	5281200	3
chr11	5281300	5282700	4
chr11	5283000	5283500	2
chr11	5283800	5286800	6
chr11	5287600	5288800	3
chr11	5503700	5506000	5
chr11	33869300	33870800	6
chr11	33880400	33883400	6
chr11	33937100	33938100	3
chr11	33940200	33943300	9
chr11	33943600	33946600	6
chr11	33947300	33947900	2
chr11	34050900	34054200	11
chr11	34085800	34086900	2
chr11	34437400	34440600	8
chr11	61792000	61794000	7
chr11	61796700	61797200	2
chr11	61813200	61813600	2
chr11	61814000	61818400	11
chr11	61833100	61835900	8
chr11	61841200	61842900	5
chr11	61864500	61864800	1
chr11	61868900	61873100	10
chr11	61890400	61892300	5
chr11	61892600	61893000	2
chr12	54279500	54281900	8
chr12	54283000	54283600	2
chr12	54285800	54286400	3
chr12	54292000	54292900	3
chr12	54294100	54295200	4
chr12	54295600	54296200	3
chr12	54296600	54297200	3
chr12	54297700	54298400	1
chr12	54300800	54301800	3
chr12	54303500	54304100	1
chr12	54304200	54304800	2
chr12	54306900	54307600	3
chr12	54324600	54325200	3
chr12	54330800	54331400	3
chr12	54336300	54337000	2
chr12	54337100	54337800	2
chr12	54360700	54361300	2
chr12	54417100	54417700	2
chr12	54419000	54419900	4
chr12	111994100	111994800	3
chr12	111995000	111995700	2
chr12	112005200	112006500	2
chr12	112012900	112015000	7
chr19	12666500	12667100	3
chr19	12669300	12670000	3
chr19	12671900	12672500	2
chr19	12676200	12676800	2
chr19	12681100	12682200	3
chr19	12716800	12717400	1
chr19	12722400	12723000	3
chr19	12734500	12735100	3
chr19	12736800	12737400	3
chr19	12775400	12776100	3
chr19	12777500	12778100	3
chr19	12779100	12779800	2
chr19	12782200	12783200	3
chr19	12784400	12785000	5
chr19	12789800	12790400	4
chr19	12791100	12791800	3
chr19	12796000	12797000	4
chr19	12801600	12802200	3
chr19	12805800	12806800	4
chr19	12832300	12833000	2
chr19	12847500	12848100	2
chr19	12881300	12881900	2
chr19	12885000	12885600	3
chr19	12886000	12888000	7
chr19	12890600	12891200	3
chr19	12908400	12909000	1
chr19	12933500	12934100	3
chr19	12936400	12937000	3
chr19	12938200	12938800	3
chr19	12945400	12946800	5
chr19	13097500	13098900	5
chr19	13102600	13103600	3
chr19	13104300	13105000	3
chr19	13191100	13191700	3
chr19	13428300	13428900	2
chr19	48553700	48554300	3
chr19	48720500	48721100	3
chr19	48724800	48725400	3
chr19	48738500	48739100	2
chr19	48740500	48741900	7
chr19	48745100	48745700	3
chr19	48746700	48747600	4
chr19	48747800	48748400	1
chr19	48753400	48754600	4
chr19	48755200	48755800	3
chr19	48780700	48781500	4
chr19	48795200	48795900	4
chr19	48806500	48807600	4
chr19	48810800	48811400	3
chr19	48812100	48812700	3
chr19	48819400	48820000	3
chr19	48872000	48872700	3
chr19	48872800	48874000	5
chr19	48874300	48874900	3
chr19	48877900	48879000	2
chr19	48890400	48891000	1
chr19	48899900	48900500	2
chr19	48918800	48919400	2
chr19	48954400	48955100	3
chr19	48962200	48962800	3
chr19	48963700	48964300	3
chr19	48964400	48965600	5
chr19	48965700	48966300	3
chr19	48967500	48968500	4
chr19	48970800	48971400	2
chrX	46837200	46837800	2
chrX	47232700	47233900	5
chrX	47542000	47542700	1
chrX	47579400	47580000	2
chrX	47650000	47651100	4
chrX	47711200	47711800	1
chrX	48511400	48512000	2
chrX	48521400	48522000	3
