chr3	127573700	127574600	3
chr3	127574700	127575600	4
chr3	127584300	127585200	3
chr3	127590100	127591500	6
chr3	127595100	127596000	2
chr3	127597900	127598800	1
chr3	127628700	127629600	3
chr3	127629700	127630600	4
chr3	127634600	127635300	1
chr3	127672300	127673400	4
chr3	127683500	127684300	3
chr3	127690600	127691500	3
chr3	127695900	127696600	3
chr3	127697200	127698100	3
chr3	127701100	127702800	4
chr3	127706700	127707600	4
chr3	127728400	127730100	3
chr3	127746200	127747100	4
chr3	127754100	127755000	5
chr3	127890300	127891000	3
chr3	127903400	127904300	2
chr3	128010900	128011800	3
chr3	128051800	128052700	3
chr3	128067300	128068700	4
chr3	128075300	128076200	3
chr3	128076500	128077800	6
chr3	128080100	128081000	3
chr3	128123400	128124400	4
chr3	128128100	128129000	2
chr3	128133300	128134100	2
chr3	128145000	128145900	2
chr3	128152600	128153900	5
chr3	128170600	128171500	3
chr3	128190500	128191100	2
chr3	128193500	128194400	3
chr3	128195100	128196000	3
chr3	128215300	128217000	4
chr3	128226600	128227500	4
chr3	128266100	128267000	1
chr3	128339300	128339900	2
chr3	128343300	128344200	3
chr3	128344900	128345900	2
chr3	128353800	128354700	3
chr3	128380500	128381400	2
chr3	128383300	128384100	4
chr3	128409800	128410700	3
chr3	128412700	128413600	3
chr3	128415100	128417500	7
chr3	128424500	128425300	2
chr3	128426100	128427000	4
chr3	128456800	128457700	4
chr3	128482500	128483800	5
chr3	128487400	128488500	5
chr3	128495100	128496000	3
chr3	128496200	128497100	3
chr3	128497300	128498400	4
chr3	128504600	128505700	4
chr3	128532700	128533400	1
chr3	128547100	128548100	3
chr3	128548500	128549900	4
chr3	128553900	128554800	3
chr3	128573600	128574500	2
chr3	128577600	128578500	3
chr3	128584100	128585900	3
chr3	128590700	128591600	1
chr3	128605900	128606400	2
chr3	128649900	128651200	5
chr3	128680300	128681700	5
chr3	128718700	128719200	1
chr3	128723100	128724000	3
chr3	128725600	128726500	3
chr3	128758000	128758800	2
chr3	128763700	128764600	2
chr3	128784000	128784900	3
chr3	128787800	128788500	3
chr3	128794200	128795700	4
chr3	128803900	128804800	3
chr3	128805700	128806400	1
chr3	128829000	128829600	2
chr3	128829800	128830200	1
chr3	128830400	128830800	3
chr3	128831000	128831400	1
chr3	128837600	128838200	1
chr3	128842000	128842900	3
chr3	128845500	128846500	4
chr3	128864700	128866000	3
chr3	128875300	128876200	4
chr3	128879100	128880100	5
chr3	128991100	128992400	3
chr3	128993700	128994600	4
chr3	129000900	129001800	4
chr3	129013500	129013900	2
chr3	129015500	129017600	6
chr3	129022000	129022900	3
chr3	129026800	129027700	3
chr3	129053100	129054000	4
chr3	129054400	129055300	3
chr3	129056600	129057500	3
chr3	129101400	129102300	2
chr3	129104300	129105300	3
chr3	129106100	129107000	2
chr3	129112200	129112900	3
chr3	129119300	129121200	4
chr3	129121400	129122600	6
chr3	129160600	129162200	7
chr3	129183500	129184400	4
chr3	129195500	129196600	2
chr3	129211500	129212500	3
chr3	129226400	129227000	2
chr3	129228900	129229800	4
chr3	129230400	129231100	3
chr3	129238700	129239400	3
chr3	129245500	129246300	2
chr3	129249000	129250100	5
chr3	129278400	129279300	5
chr3	129279400	129280300	5
chr3	129305400	129306300	1
chr3	129314500	129315500	4
chr3	129315900	129317300	6
chr3	129327400	129328100	3
chr3	129328400	129329100	3
chr3	129343700	129345300	5
chr3	129361100	129361700	2
chr3	129383200	129383900	2
chr3	129385200	129386100	2
chr3	129399200	129400500	5
chr3	129413000	129413400	2
chr3	129413500	129414800	4
chr3	129424000	129424800	3
chr3	129428200	129429200	5
chr3	129431800	129432700	2
chr3	129439600	129440900	5
chr3	129443900	129444700	2
chr3	129447900	129448800	3
chr3	129449500	129450900	5
chr3	129461400	129463000	5
chr3	129468800	129469600	2
chr3	129481000	129481900	3
chr3	129490000	129490900	3
chr3	129535600	129536500	3
chr3	129563000	129564000	3
chr3	129586000	129587000	3
chr3	129596600	129597400	3
chr3	129599300	129600100	3
chr3	129602900	129603800	3
chr3	129606400	129607600	5
chr3	129608300	129609200	2
chr3	129612700	129613600	3
chr3	129614500	129615500	4
chr3	129626400	129627300	4
chr3	129627700	129628600	3
chr3	129650100	129650900	3
chr3	129658200	129659100	2
chr3	129672800	129673700	2
chr3	129686800	129687600	2
chr3	129690100	129691000	3
chr3	129699200	129699900	2
chr3	129768500	129769400	1
chr3	129773900	129774500	2
chr3	129793700	129794600	4
chr3	129820400	129821200	2
chr3	129824700	129825600	2
chr3	129829400	129830200	2
chr3	129832000	129832600	1
chr3	129836500	129837400	3
chr3	129888500	129889400	2
chr3	129893000	129894300	6
chr3	129926800	129927700	1
chr3	129936500	129937400	2
chr3	129942000	129942900	2
chr3	129974100	129974800	4
chr3	129987500	129988300	1
chr3	129992700	129993600	3
chr3	130002700	130003500	3
chr3	130048700	130049300	1
chr3	130057500	130058300	3
chr3	130077700	130078200	1
chr3	130084300	130085000	1
chr3	130093600	130095200	3
chr3	130105800	130106400	1
chr4	55237400	55242100	4
chr4	55242300	55276700	30
chr4	55277700	55279500	1
chr4	55281600	55283400	1
chr4	55283700	55288800	1
chr4	55289400	55292900	2
chr4	55293000	55298000	8
chr4	55303100	55308600	4
chr4	55308700	55327400	19
chr4	55327600	55331400	3
chr4	55331600	55340800	7
chr4	55341200	55342400	1
chr4	55343000	55350300	13
chr4	55351000	55360100	14
chr4	55360300	55362300	5
chr4	55362500	55368300	10
chr4	55368800	55375800	4
chr4	55376200	55388600	12
chr4	55388700	55392600	2
chr4	55392800	55400100	15
chr4	55400500	55402000	0
chr4	55402500	55418800	13
chr4	55418900	55421100	1
chr4	55421400	55427200	8
chr4	55427400	55447100	23
chr4	55447200	55465900	9
chr4	55466300	55473200	4
chr4	55473400	55480200	6
chr4	55480800	55492600	5
chr4	55492700	55507200	8
chr4	55507500	55514900	8
chr4	55515900	55531600	7
chr4	55531800	55539200	3
chr4	55539500	55558000	29
chr4	55558400	55565500	6
chr4	55566100	55582800	12
chr4	55583100	55584200	1
chr4	55584400	55587700	0
chr4	55588200	55603800	7
chr4	55604200	55611000	5
chr4	55611600	55618600	7
chr4	55618900	55619400	2
chr4	55625000	55630800	2
chr4	55631800	55643600	17
chr4	55644900	55651800	1
chr4	55651900	55671600	12
chr4	55672400	55676500	4
chr4	55785600	55795100	9
chr4	55795200	55809600	9
chr4	55811200	55813200	0
chr4	55813600	55835000	18
chr4	55835700	55841900	6
chr4	55847700	55857200	10
chr4	55857300	55886500	23
chr4	55886600	55894200	5
chr4	55894700	55915500	15
chr4	55915600	55934900	20
chr4	55937300	55960800	21
chr4	55960900	55966400	6
chr4	55966600	55988600	11
chr4	55988800	56001100	10
chr4	56001400	56003500	1
chr4	56004100	56009000	8
chr4	56009300	56023800	3
chr4	56023900	56029700	3
chr4	56029900	56036300	1
chr4	56036600	56039500	3
chr4	56039700	56042500	3
chr4	56042700	56057800	23
chr4	56058200	56068700	12
chr5	87611000	87615300	2
chr5	87615500	87616300	1
chr5	87616500	87617300	0
chr5	87617500	87620600	2
chr5	87621400	87623100	1
chr5	87623200	87623900	1
chr5	87624000	87625000	1
chr5	87625300	87625900	0
chr5	87626900	87627900	1
chr5	87628000	87629800	1
chr5	87630100	87631800	1
chr5	87634800	87636600	0
chr5	87636700	87637800	0
chr5	87637900	87639700	0
chr5	87640600	87642000	1
chr5	87642500	87644200	0
chr5	87644500	87645800	2
chr5	87646100	87646700	0
chr5	87646900	87649400	6
chr5	87649500	87652800	3
chr5	87652900	87653700	0
chr5	87653900	87660300	3
chr5	87660500	87663600	5
chr5	87664700	87666100	3
chr5	87666400	87667100	1
chr5	87667900	87668800	0
chr5	87671100	87673500	3
chr5	87673700	87679300	2
chr5	87680000	87681600	0
chr5	87682900	87686500	2
chr5	87700400	87702100	0
chr5	87702200	87703300	1
chr5	87703500	87704600	0
chr5	87704700	87707400	1
chr5	87707900	87711000	0
chr5	87711300	87713900	1
chr5	87714300	87714900	1
chr5	87715200	87715700	0
chr5	87715900	87716600	0
chr5	87720900	87721600	1
chr5	87721900	87723600	2
chr5	87724200	87725500	0
chr5	87726000	87727600	0
chr5	87727800	87728400	0
chr5	87728600	87729300	0
chr5	87729600	87732800	3
chr5	87732900	87750600	9
chr5	87750800	87755900	6
chr5	87756800	87757200	1
chr5	87758800	87761600	1
chr5	87761700	87769400	5
chr5	87769900	87777400	12
chr5	87777700	87778800	1
chr5	87779300	87783600	7
chr5	87783800	87786800	6
chr5	87787000	87789000	3
chr5	87790300	87791000	3
chr5	87791300	87793900	5
chr5	87794000	87797500	5
chr5	87798400	87799000	0
chr5	87799400	87802500	1
chr5	87803400	87807500	2
chr5	87810100	87812600	0
chr5	87812900	87814700	0
chr5	87815200	87816100	0
chr5	87819900	87830600	7
chr5	87832500	87835400	1
chr5	87840500	87851600	5
chr5	87852000	87853100	1
chr5	87853200	87854900	2
chr5	87861800	87862600	0
chr5	87862900	87870900	2
chr5	87871100	87877600	6
chr5	87878000	87880200	0
chr5	87880400	87882500	0
chr5	87885500	87889700	3
chr5	87890700	87892100	0
chr5	87893100	87895200	0
chr5	87895600	87897400	0
chr5	87898000	87903300	6
chr5	87903700	87905800	0
chr5	87908100	87908800	0
chr5	87909100	87913400	3
chr5	87914200	87916900	2
chr5	87917000	87917700	0
chr5	87918300	87918700	0
chr5	87924800	87927000	1
chr5	87932400	87936900	1
chr5	87937100	87961600	17
chr5	87962100	87967000	1
chr5	87967900	87971600	1
chr5	87979900	87990800	0
chr5	87996100	87997100	0
chr5	87997500	87998900	1
chr5	87999100	88000200	0
chr5	88000300	88002600	1
chr5	88004300	88008300	0
chr5	88016100	88016800	0
chr5	88016900	88020400	0
chr5	88022100	88023200	0
chr5	88024400	88028400	0
chr5	88028700	88031800	0
chr5	88032000	88032700	0
chr5	88033600	88034700	1
chr5	88035500	88037300	0
chr5	88040100	88040900	0
chr5	88042300	88051100	9
chr5	88051400	88052500	1
chr5	88058200	88060000	1
chr5	88060200	88062800	2
chr5	88069200	88071100	0
chr5	88079600	88082300	2
chr5	88083300	88088800	3
chr5	88089400	88098800	12
chr5	88098900	88100600	0
chr5	88100800	88102200	0
chr5	88102700	88106300	1
chr5	88108200	88120100	14
chr5	88120200	88120900	0
chr5	88125700	88128400	0
chr5	88128700	88130500	3
chr5	88131100	88131700	1
chr5	88132400	88133400	0
chr5	88133800	88150500	27
chr5	88150700	88151700	1
chr5	88151900	88159500	4
chr5	88160600	88161800	0
chr5	88163200	88164000	0
chr5	88164600	88168000	1
