chr6	135053543	135055818	chr6	135054225	135055510	Peak_129979	817	.	3.25812	81.79208	79.75589	166
chr6	135053543	135055818	chr6	135054225	135055510	Peak_7554	1000	.	21.13807	2229.91309	2226.46118	616
chr6	135053543	135055818	chr6	135054225	135055510	Peak_81212	1000	.	5.00935	206.29234	204.02325	365
chr6	135053543	135055818	chr6	135054225	135055510	Peak_90440	1000	.	4.53304	169.45715	167.24306	1008
chr8	127217807	127227986	chr8	127218752	127219614	Peak_118962	988	.	2.46740	98.82729	96.74812	521
chr8	127217807	127227986	chr8	127218752	127219614	Peak_45239	1000	.	4.90493	494.68735	492.11987	182
chr8	127217807	127227986	chr8	127218752	127219614	Peak_80077	1000	.	3.30378	211.34288	209.06662	754
chr8	127217807	127227986	chr8	127222494	127223389	Peak_77699	1000	.	3.85221	222.74866	220.45685	209
chr8	127217807	127227986	chr8	127222494	127223389	Peak_96972	1000	.	3.22135	148.62241	146.44310	586
chr8	127217807	127227986	chr8	127225005	127225909	Peak_224496	249	.	2.02417	24.95554	23.16341	681
chr8	127217807	127227986	chr8	127225005	127225909	Peak_54142	1000	.	6.45878	390.55878	388.08200	239
chr8	127850678	127855822	chr8	127851363	127852495	Peak_10500	1000	.	5.25626	1832.43335	1829.14880	879
chr8	127850678	127855822	chr8	127851363	127852495	Peak_12646	1000	.	4.93258	1622.13391	1618.94067	259
chr8	127850678	127855822	chr8	127851363	127852495	Peak_22941	1000	.	3.94213	1015.06195	1012.16003	681
chr8	127850678	127855822	chr8	127853857	127854956	Peak_22119	1000	.	3.96732	1047.95532	1045.03589	808
chr8	127850678	127855822	chr8	127853857	127854956	Peak_4011	1000	.	6.88953	2988.95435	2985.19336	506
chr8	127850678	127855822	chr8	127853857	127854956	Peak_77717	1000	.	2.21999	222.65070	220.35901	109
chr8	128551556	128560975	chr8	128554720	128555675	Peak_28754	1000	.	5.81553	818.87079	816.07959	187
chr8	128551556	128560975	chr8	128554720	128555675	Peak_9642	1000	.	9.46213	1933.09338	1929.76562	460
chr8	128551556	128560975	chr8	128556580	128557173	Peak_7748	1000	.	10.28050	2197.73926	2194.30054	283
