chr10	79023191	79023691	chr10	79022611	79023690	Peak_113830	1000	.	6.13167	124.68122	122.57151	119
chr10	79023191	79023691	chr10	79022611	79023690	Peak_282194	148	.	2.29768	14.87230	13.20088	490
chr10	79023191	79023691	chr10	79022611	79023690	Peak_85630	1000	.	7.83683	205.59340	203.33600	779
chr10	79242666	79243166	chr10	79242638	79243128	Peak_56135	1000	.	3.44043	372.71182	370.23566	287
chr10	79244524	79245356	chr10	79245063	79245258	Peak_54883	1000	.	2.96953	382.72968	380.24234	99
chr10	79285232	79285732	chr10	79285066	79287183	Peak_151524	691	.	1.99995	69.17318	67.20773	927
chr10	79285232	79285732	chr10	79285066	79287183	Peak_3543	1000	.	9.94259	2423.26587	2419.42017	1403
chr10	79285232	79285732	chr10	79285066	79287183	Peak_39645	1000	.	4.39887	545.38135	542.73322	1720
chr10	79285232	79285732	chr10	79285066	79287183	Peak_6140	1000	.	8.75556	1954.27368	1950.70312	411
chr10	79285232	79285732	chr10	79285066	79287183	Peak_98646	1000	.	2.64239	162.38519	160.20102	107
chr10	79286318	79286818	chr10	79285066	79287183	Peak_151524	691	.	1.99995	69.17318	67.20773	927
chr10	79286318	79286818	chr10	79285066	79287183	Peak_3543	1000	.	9.94259	2423.26587	2419.42017	1403
chr10	79286318	79286818	chr10	79285066	79287183	Peak_39645	1000	.	4.39887	545.38135	542.73322	1720
chr10	79286318	79286818	chr10	79285066	79287183	Peak_6140	1000	.	8.75556	1954.27368	1950.70312	411
chr10	79286318	79286818	chr10	79285066	79287183	Peak_98646	1000	.	2.64239	162.38519	160.20102	107
chr10	79293802	79294632	chr10	79293831	79294067	Peak_183057	449	.	3.23403	44.95521	43.08181	104
chr10	79316579	79317079	chr10	79316536	79318365	Peak_123306	1000	.	2.74672	106.45423	104.38577	772
chr10	79316579	79317079	chr10	79316536	79318365	Peak_16440	1000	.	8.74521	1129.67236	1126.59192	318
chr10	79316579	79317079	chr10	79316536	79318365	Peak_22241	1000	.	7.58436	908.51837	905.58685	1393
chr10	79316579	79317079	chr10	79316536	79318365	Peak_35829	1000	.	6.08214	602.58844	599.89062	1051
chr10	79316579	79317079	chr10	79316536	79318365	Peak_90967	1000	.	3.39383	186.72455	184.49788	1613
chr10	79317427	79318156	chr10	79316536	79318365	Peak_123306	1000	.	2.74672	106.45423	104.38577	772
chr10	79317427	79318156	chr10	79316536	79318365	Peak_16440	1000	.	8.74521	1129.67236	1126.59192	318
chr10	79317427	79318156	chr10	79316536	79318365	Peak_22241	1000	.	7.58436	908.51837	905.58685	1393
chr10	79317427	79318156	chr10	79316536	79318365	Peak_35829	1000	.	6.08214	602.58844	599.89062	1051
chr10	79317427	79318156	chr10	79316536	79318365	Peak_90967	1000	.	3.39383	186.72455	184.49788	1613
chr10	79322747	79323659	chr10	79322839	79323716	Peak_226744	263	.	1.94092	26.38831	24.61686	85
chr10	79322747	79323659	chr10	79322839	79323716	Peak_50668	1000	.	6.93054	420.04810	417.52069	533
chr10	79331716	79332216	chr10	79331239	79332320	Peak_10492	1000	.	14.02445	1487.37598	1484.07507	651
chr10	79331716	79332216	chr10	79331239	79332320	Peak_136208	871	.	3.06484	87.14882	85.13003	269
chr10	79347136	79347713	chr10	79347217	79348519	Peak_135587	880	.	2.39369	88.01002	85.98888	532
chr10	79347136	79347713	chr10	79347217	79348519	Peak_6498	1000	.	10.65164	1906.07727	1902.53430	207
chr10	79347136	79347713	chr10	79347217	79348519	Peak_8398	1000	.	9.69168	1681.39990	1677.98633	977
chr10	79347950	79348450	chr10	79347217	79348519	Peak_135587	880	.	2.39369	88.01002	85.98888	532
chr10	79347950	79348450	chr10	79347217	79348519	Peak_6498	1000	.	10.65164	1906.07727	1902.53430	207
chr10	79347950	79348450	chr10	79347217	79348519	Peak_8398	1000	.	9.69168	1681.39990	1677.98633	977
chr10	79354083	79354583	chr10	79353790	79354545	Peak_162552	592	.	2.51858	59.26370	57.33251	291
chr10	79354083	79354583	chr10	79353790	79354545	Peak_74812	1000	.	4.71869	253.35625	251.02797	549
chr10	79374374	79375158	chr10	79374068	79374911	Peak_144227	770	.	5.56865	77.08045	75.09064	444
chr10	79374374	79375158	chr10	79374068	79374911	Peak_52570	1000	.	14.87794	403.07913	400.56970	694
